ZIP_Code	CITY	STATE_ABBREV	PRODUCT
30105	GA-SUMMERVILLE	GA	
30107	GA-CANTON	GA	
30143	GA-JASPER	GA	
30148	GA-DAWSONVILLE	GA	
30165	GA-LYERLY	GA	
30175	GA-JASPER	GA	
30183	GA-CANTON	GA	
30184	GA-CANTON	GA	
30188	GA-CANTON	GA	
30204	GA-THOMASTON	GA	
30256	GA-THOMASTON	GA	
30258	GA-THOMASTON	GA	
30285	GA-THOMASTON	GA	
30286	GA-THOMASTON	GA	
30410	GA-MT VERNON	GA	
30411	GA-ALAMO	GA	
30427	GA-GLENNVILLE	GA	
30428	GA-ALAMO	GA	
30445	GA-MT VERNON	GA	
30446	GA-SPRINGFIELD	GA	
30470	GA-MT VERNON	GA	
30474	GA-MT VERNON	GA	
30516	GA-LAVONIA	GA	
30517	GA-BRASELTON	GA	
30520	GA-LAVONIA	GA	
30525	GA-CLAYTON	GA	
30534	GA-DAWSONVILLE	GA	
30536	GA-DAWSONVILLE	GA	
30545	GA-HELEN	GA	
30548	GA-BRASELTON	GA	
30549	GA-JEFFERSON	GA	
30552	GA-CLAYTON	GA	
30553	GA-LAVONIA	GA	
30558	GA-MAYSVILLE	GA	
30567	GA-PENDERGRASS	GA	
30571	GA-HELEN	GA	
30575	GA-PENDERGRASS	GA	
30576	GA-CLAYTON	GA	
30581	GA-CLAYTON	GA	
30582	GA-YOUNG HARRIS	GA	
30601	GA-WINTERVILLE	GA	
30619	GA-WINTERVILLE	GA	
30628	GA-COLBERT	GA	
30631	GA-UNION POINT	GA	
30633	GA-DANIELSVILLE	GA	
30669	GA-UNION POINT	GA	
30683	GA-WINTERVILLE	GA	
30707	GA-KENSINGTON	GA	
30728	GA-LAFAYETTE	GA	
30730	GA-LYERLY	GA	
30731	GA-MENLO	GA	
30734	GA-JASPER	GA	
30739	GA-NOBLE	GA	
30747	GA-SUMMERVILLE	GA	
30753	GA-TRION	GA	
31001	GA-ABBEVILLE	GA	
31005	GA-PERRY	GA	
31014	GA-JEFFERSONVILLE	GA	
31025	GA-PERRY	GA	
31028	GA-CENTERVILLE	GA	
31030	GA-PERRY	GA	
31031	GA-GORDON	GA	
31032	GA-GRAY	GA	
31036	GA-PERRY	GA	
31038	GA-GRAY	GA	
31044	GA-JEFFERSONVILLE	GA	
31046	GA-GRAY	GA	
31047	GA-PERRY	GA	
31058	GA-BUENA VISTA	GA	
31069	GA-PERRY	GA	
31088	GA-CENTERVILLE	GA	
31090	GA-TOOMSBORO	GA	
31093	GA-CENTERVILLE	GA	
31211	GA-GRAY	GA	
31217	GA-GRAY	GA	
31303	GA-SPRINGFIELD	GA	
31312	GA-SPRINGFIELD	GA	
31316	GA-LUDOWICI	GA	
31326	GA-RINCON	GA	
31329	GA-SPRINGFIELD	GA	
31519	GA-BROXTON	GA	
31537	GA-FOLKSTON	GA	
31543	GA-SCREVEN	GA	
31550	GA-HOMERVILLE	GA	
31560	GA-SCREVEN	GA	
31623	GA-HOMERVILLE	GA	
31629	GA-QUITMAN	GA	
31630	GA-HOMERVILLE	GA	
31634	GA-HOMERVILLE	GA	
31719	GA-ELLAVILLE	GA	
31721	GA-SASSER	GA	
31733	GA-IRWINVILLE	GA	
31760	GA-IRWINVILLE	GA	
31763	GA-SASSER	GA	
31779	GA-CAIRO	GA	
31792	GA-CAIRO	GA	
31801	GA-BUENA VISTA	GA	
31803	GA-BUENA VISTA	GA	
31805	GA-BUENA VISTA	GA	
31806	GA-ELLAVILLE	GA	
31824	GA-PRESTON	GA	
31827	GA-WOODLAND	GA	
31830	GA-WARM SPRINGS	GA	
31832	GA-PRESTON	GA	
31836	GA-WOODLAND	GA	
35973	GA-MENLO	GA	
35984	GA-MENLO	GA	
39826	GA-DAWSON	GA	
39827	GA-CAIRO	GA	
39828	GA-CAIRO	GA	
39836	GA-CUTHBERT	GA	
39840	GA-CUTHBERT	GA	
39846	GA-EDISON	GA	
39867	GA-CUTHBERT	GA	
39877	GA-PARROTT	GA	
39885	GA-SASSER	GA	
39886	GA-SHELLMAN	GA	
30646	GA-ILA	GA	
30647	GA-ILA	GA	
30667	GA-MAXEYS	GA	
31037	GA-MCRAE	GA	
31054	GA-IRWINTON	GA	
31072	GA-PITTS	GA	
31768	GA-MOULTRIE	GA	
39823	GA-BLAKELY	GA	
28763	GA-DILLARD	GA	
28775	GA-DILLARD	GA	
28906	GA-BLAIRSVILLE	GA	
28909	GA-BLAIRSVILLE	GA	
30412	GA-UVALDA	GA	
30417	GA-REIDSVILLE	GA	
30421	GA-COLLINS	GA	
30436	GA-UVALDA	GA	
30453	GA-REIDSVILLE	GA	
30467	GA-SYLVANIA	GA	
30473	GA-UVALDA	GA	
30499	GA-REIDSVILLE	GA	
30512	GA-BLAIRSVILLE	GA	
30521	GA-CARNESVILLE	GA	
30527	GA-CLEVELAND	GA	
30528	GA-CLEVELAND	GA	
30529	GA-COMMERCE	GA	
30530	GA-COMMERCE	GA	
30537	GA-DILLARD	GA	
30538	GA-EASTANOLLEE	GA	
30543	GA-HOMER	GA	
30547	GA-HOMER	GA	
30554	GA-HOMER	GA	
30557	GA-EASTANOLLEE	GA	
30560	GA-BLAIRSVILLE	GA	
30562	GA-DILLARD	GA	
30568	GA-DILLARD	GA	
30572	GA-SUCHES	GA	
30577	GA-TOCCOA	GA	
30627	GA-CARLTON	GA	
30642	GA-WHITE PLAINS	GA	
30662	GA-CARNESVILLE	GA	
30678	GA-WHITE PLAINS	GA	
31003	GA-DANVILLE	GA	
31007	GA-BYROMVILLE	GA	
31008	GA-BYRON	GA	
31011	GA-MCRAE	GA	
31017	GA-DANVILLE	GA	
31022	GA-MONTROSE	GA	
31023	GA-RHINE	GA	
31033	GA-HADDOCK	GA	
31041	GA-IDEAL	GA	
31042	GA-IRWINTON	GA	
31051	GA-BYROMVILLE	GA	
31055	GA-MCRAE	GA	
31057	GA-MARSHALLVILLE	GA	
31060	GA-MILAN	GA	
31065	GA-MONTROSE	GA	
31070	GA-BYROMVILLE	GA	
31071	GA-PINEVIEW	GA	
31076	GA-IDEAL	GA	
31077	GA-RHINE	GA	
31079	GA-ROCHELLE	GA	
31081	GA-IDEAL	GA	
31083	GA-MCRAE	GA	
31091	GA-UNADILLA	GA	
31092	GA-BYROMVILLE	GA	
31097	GA-YATESVILLE	GA	
31512	GA-DOUGLAS	GA	
31532	GA-DOUGLAS	GA	
31533	GA-DOUGLAS	GA	
31535	GA-DOUGLAS	GA	
31544	GA-JACKSONVILLE	GA	
31545	GA-ODUM	GA	
31549	GA-MCRAE	GA	
31552	GA-DOUGLAS	GA	
31554	GA-DOUGLAS	GA	
31555	GA-ODUM	GA	
31562	GA-ST GEORGE N	GA	
31567	GA-DOUGLAS	GA	
31601	GA-LAKE PARK	GA	
31605	GA-LAKELAND	GA	
31620	GA-ADEL	GA	
31622	GA-ALAPAHA	GA	
31624	GA-DOUGLAS	GA	
31625	GA-MORVEN	GA	
31626	GA-BOSTON	GA	
31627	GA-HAHIRA	GA	
31631	GA-FARGO	GA	
31632	GA-HAHIRA	GA	
31635	GA-LAKELAND	GA	
31636	GA-LAKE PARK	GA	
31637	GA-NASHVILLE	GA	
31638	GA-MORVEN	GA	
31639	GA-NASHVILLE	GA	
31641	GA-LAKELAND	GA	
31642	GA-DOUGLAS	GA	
31645	GA-RAY CITY	GA	
31647	GA-ADEL	GA	
31649	GA-LAKELAND	GA	
31650	GA-DOUGLAS	GA	
31714	GA-ASHBURN	GA	
31720	GA-BARWICK	GA	
31722	GA-BERLIN	GA	
31738	GA-COOLIDGE	GA	
31744	GA-DOERUN	GA	
31747	GA-BERLIN	GA	
31749	GA-ENIGMA	GA	
31750	GA-FITZGERALD	GA	
31753	GA-FUNSTON	GA	
31756	GA-FUNSTON	GA	
31757	GA-BOSTON	GA	
31765	GA-MEIGS	GA	
31771	GA-NORMAN PARK	GA	
31773	GA-OCHOLOCKNEE	GA	
31774	GA-OCILLA	GA	
31775	GA-NORMAN PARK	GA	
31778	GA-PAVO	GA	
31783	GA-REBECCA	GA	
31784	GA-DOERUN	GA	
31788	GA-MOULTRIE	GA	
31790	GA-ASHBURN	GA	
31794	GA-ENIGMA	GA	
31798	GA-OCILLA	GA	
36343	GA-JAKIN	GA	
39813	GA-BLAKELY	GA	
39824	GA-BLUFFTON	GA	
39825	GA-IRON CITY	GA	
39829	GA-CALVARY-RENO	GA	
39832	GA-CEDAR SPRINGS	GA	
39837	GA-DONALSONVILLE	GA	
39841	GA-BLAKELY	GA	
39845	GA-DONALSONVILLE	GA	
39851	GA-FORT GAINES	GA	
39854	GA-FORT GAINES	GA	
39859	GA-IRON CITY	GA	
39861	GA-JAKIN	GA	
39866	GA-MORGAN	GA	
39897	GA-WHIGHAM	GA	
31815	GA-LUMPKIN	GA	
32053	FL-JENNINGS	FL	
32054	FL-LAKE BUTLER	FL	
32064	FL-LIVE OAK	FL	
32697	FL-LAKE BUTLER	FL	
32052	FL-JASPER	FL	
32096	FL-WHITE SPRINGS	FL	
32011	FL-CALLAHAN	FL	
32024	FL-BRANFORD	FL	
32033	FL-HASTINGS	FL	
32091	FL-WALDO	FL	
32097	FL-HILLIARD	FL	
32131	FL-HASTINGS	FL	
32145	FL-HASTINGS	FL	
32148	FL-INTERLACHEN	FL	
32177	FL-INTERLACHEN	FL	
32190	FL-CRESCENT CITY	FL	
32619	FL-BRANFORD	FL	
32631	FL-MELROSE	FL	
32640	FL-MELROSE	FL	
32641	FL-WALDO	FL	
32666	FL-MELROSE	FL	
32693	FL-HIGH SPRINGS	FL	
32038	FL-FORT WHITE	FL	
32055	FL-WHITE SPRINGS	FL	
32058	FL-RAIFORD	FL	
32083	FL-RAIFORD	FL	
32094	FL-WELLBORN	FL	
32113	FL-CITRA	FL	
32134	FL-ORANGE SPRINGS	FL	
32140	FL-FLORAHOME	FL	
32182	FL-ORANGE SPRINGS	FL	
32609	FL-BROOKER	FL	
32615	FL-ALACHUA	FL	
32617	FL-CITRA	FL	
32622	FL-BROOKER	FL	
32653	FL-ALACHUA	FL	
32656	FL-FLORAHOME	FL	
32658	FL-ALACHUA	FL	
32664	FL-MCINTOSH	FL	
32667	FL-MCINTOSH	FL	
32669	FL-ALACHUA	FL	
32686	FL-MCINTOSH	FL	
32696	FL-MCINTOSH	FL	
32181	FL-POMONA PARK	FL	
32008	FL-BRANFORD	FL	
32009	FL-CALLAHAN	FL	
32044	FL-WALDO	FL	
32046	FL-HILLIARD	FL	
32060	FL-LIVE OAK	FL	
32062	FL-LIVE OAK	FL	
32066	FL-MAYO	FL	
32071	FL-BRANFORD	FL	
32112	FL-CRESCENT CITY	FL	
32139	FL-CRESCENT CITY	FL	
32643	FL-HIGH SPRINGS	FL	
32694	FL-WALDO	FL	
32042	FL-BROOKER	FL	
32138	FL-FLORAHOME	FL	
32681	FL-MCINTOSH	FL	
72016	AR-BIGELOW	AR	
72131	AR-QUITMAN	AR	
72616	AR-BERRYVILLE	AR	
72679	AR-WITT SPRINGS	AR	
71833	AR-DIERKS	AR	
71846	AR-LOCKESBURG	AR	
71852	AR-MURFREESBORO	AR	
71958	AR-MURFREESBORO	AR	
72013	AR-MORGANTOWN	AR	
72031	AR-MORGANTOWN	AR	
72047	AR-ENOLA	AR	
72067	AR-MORGANTOWN	AR	
72070	AR-PERRYVILLE	AR	
72084	AR-LEOLA	AR	
72111	AR-ENOLA	AR	
72112	AR-TUCKERMAN	AR	
72126	AR-PERRYVILLE	AR	
72129	AR-PRATTSVILLE	AR	
72135	AR-WYE	AR	
72136	AR-ROSE BUD	AR	
72137	AR-ROSE BUD	AR	
72333	AR-ELAINE	AR	
72471	AR-SWIFTON	AR	
72473	AR-TUCKERMAN	AR	
72632	AR-BERRYVILLE	AR	
72639	AR-MARSHALL	AR	
72650	AR-MARSHALL	AR	
72675	AR-MARSHALL	AR	
72686	AR-WITT SPRINGS	AR	
72740	AR-RUDD	AR	
72921	AR-MULBERRY	AR	
72935	AR-MULBERRY	AR	
72946	AR-MULBERRY	AR	
72947	AR-MULBERRY	AR	
72949	AR-MULBERRY	AR	
72045	AR-VILONIA	AR	
71602	AR-SHERIDAN	AR	
71603	AR-SHERIDAN	AR	
71635	AR-CROSSETT	AR	
71646	AR-CROSSETT	AR	
71652	AR-FORDYCE	AR	
71660	AR-FORDYCE	AR	
71661	AR-WILMOT	AR	
71663	AR-WILMOT	AR	
71676	AR-WILMOT	AR	
71720	AR-BEARDEN	AR	
71725	AR-CARTHAGE	AR	
71742	AR-FORDYCE	AR	
71748	AR-FORDYCE	AR	
71763	AR-SPARKMAN	AR	
71766	AR-FORDYCE	AR	
71832	AR-DEQUEEN	AR	
71841	AR-GILLHAM	AR	
71842	AR-HORATIO	AR	
71854	AR-TEXARKANA	AR	
71921	AR-AMITY	AR	
71922	AR-DELIGHT	AR	
71923	AR-DALARK	AR	
71933	AR-GLENWOOD	AR	
71935	AR-GLENWOOD	AR	
71937	AR-COVE	AR	
71940	AR-DELIGHT	AR	
71943	AR-GLENWOOD	AR	
71944	AR-WICKES	AR	
71945	AR-HATFIELD	AR	
71950	AR-DAISY	AR	
71952	AR-GLENWOOD	AR	
71953	AR-HATFIELD	AR	
71957	AR-MOUNT IDA	AR	
71959	AR-DAISY	AR	
71960	AR-NORMAN	AR	
71961	AR-ODEN	AR	
71962	AR-OKOLONA	AR	
71965	AR-ODEN	AR	
71969	AR-MOUNT IDA	AR	
71970	AR-MOUNT IDA	AR	
71971	AR-GLENWOOD	AR	
71972	AR-COVE	AR	
71973	AR-WICKES	AR	
72001	AR-PERRY	AR	
72012	AR-VILONIA	AR	
72015		AR	
72023	AR-VILONIA	AR	
72025	AR-PERRY	AR	
72032	AR-VILONIA	AR	
72039	AR-DAMASCUS	AR	
72057	AR-SHERIDAN	AR	
72058	AR-GREENBRIER	AR	
72061	AR-GREENBRIER	AR	
72065	AR-SHERIDAN	AR	
72076	AR-VILONIA	AR	
72081	AR-PANGBURN	AR	
72085	AR-PANGBURN	AR	
72104	AR-JONES MILLS	AR	
72121	AR-PANGBURN	AR	
72125	AR-PERRY	AR	
72128	AR-JONES MILLS	AR	
72132	AR-SHERIDAN	AR	
72143	AR-PANGBURN	AR	
72150	AR-SHERIDAN	AR	
72167	AR-JONES MILLS	AR	
72173	AR-VILONIA	AR	
72179	AR-PANGBURN	AR	
72181	AR-GREENBRIER	AR	
72543	AR-PANGBURN	AR	
72601	AR-HARRISON	AR	
72611	AR-GREEN FOREST	AR	
72615	AR-HARRISON	AR	
72633	AR-HARRISON	AR	
72638	AR-GREEN FOREST	AR	
72645	AR-LESLIE	AR	
72648	AR-HARRISON	AR	
72660	AR-OAK GROVE	AR	
72662	AR-HARRISON	AR	
72701	AR-WEST FORK	AR	
72721	AR-ST PAUL	AR	
72727	AR-ELKINS	AR	
72752	AR-ST PAUL	AR	
72760	AR-ST PAUL	AR	
72773	AR-DRAKES CREEK	AR	
72774	AR-WEST FORK	AR	
72776	AR-ST PAUL	AR	
72959	AR-WEST FORK	AR	
35906	AL-ASHVILLE	AL	
35953	AL-ASHVILLE	AL	
35987	AL-ASHVILLE	AL	
36024	AL-ECLECTIC	AL	
36078	AL-ECLECTIC	AL	
36092	AL-ECLECTIC	AL	
35004	AL-MOODY	AL	
35112	AL-ODENVILLE	AL	
35146	AL-SPRINGVILLE	AL	
35094	AL-LEEDS	AL	
35120	AL-ODENVILLE	AL	
35121	AL-SPRINGVILLE	AL	
35128	AL-MOODY	AL	
35133	AL-SPRINGVILLE	AL	
35173	AL-SPRINGVILLE	AL	
35242	AL-LEEDS	AL	
36850	AL-CAMP HILL	AL	
36853	AL-CAMP HILL	AL	
36879	AL-CAMP HILL	AL	
35010	AL-KOWALIGA	AL	
36026	AL-KOWALIGA	AL	
50047			
